Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
85823.0,-2.03579291967915,1.22449680587783,0.0364723795602038,-3.71379848206681,-0.971269835229119,-1.2055297612778502,-0.32264600138775607,1.30612066203367,1.05456627208303,-2.67752408221075,1.08815104312357,2.0649663010824297,-0.397006074306597,1.1134106933688501,-0.5631897541839971,-0.5452946146769411,0.159820484208815,-0.204123834528828,-0.387065651250222,-0.531021310953057,0.117240940519364,0.0888824653873312,-0.0274168413179287,0.205743442560031,0.21882489179001202,-1.24748817857057,-0.261680836305359,-0.0256016137596051,2.35,0
79490.0,-3.2574156094328797,-3.0847455335059903,1.48341297341276,-0.9086696457191742,1.25066034828558,-2.42742942191828,-1.98265494438481,0.862870426528078,1.2312780002072,-1.62882071605656,0.8014686342384479,1.0563997139602,-1.16849105963357,0.6621039676208579,0.0708359019927602,0.0393784446242598,-0.305267791365039,0.9780340192658001,0.128399084115863,0.6416859996010551,0.500064519670267,0.208838821510587,-0.121999421609704,0.548026168223484,-0.309250458985555,-0.9618787943741229,0.12933181848295097,-0.442430808840072,1.0,0
124815.0,-1.00511145374628,0.424332091206883,-0.328013325130502,-0.269112655123685,1.34073310973852,-1.27684692425147,0.42508258362493395,-0.047880339954012,0.12314267218326401,-0.34905167299810497,0.547403829633004,-0.842428394549682,-2.2122398138607795,-0.27417068851001797,0.35926496779184797,0.35083858733550305,0.22417710390119697,1.54887787343213,0.3843532244507071,-0.20784110321458302,0.25046296469241197,0.833068005894277,-0.43815592319243996,-0.43417933379900503,-0.206142311979887,-0.10080516489047198,0.191723827848471,0.336261286678629,8.84,0
153536.0,-0.461656492398585,-0.290741257642472,2.07776004985706,-2.16280786881764,-0.834707602513261,0.510376437832072,-0.7018635157736149,0.467770322442218,0.0617426959749194,-0.128793825066367,-0.153340432383299,-0.00564152513399686,-0.25933756039464606,-1.1599214981289399,-2.38614776026361,1.3013670202991499,-0.0855188890450828,-0.686388791830065,0.4724653217773811,0.0937995577290504,0.19775363407342803,0.8602654794316709,-0.233472839334477,-0.372552498267416,-0.27830618624671305,-0.282074113822656,0.427731464002356,0.204829741699453,2.0,0
45342.0,-3.57522180442572,3.37823376692699,1.0218162295911801,1.2886345227473899,-1.3899057689662297,2.97359583007524,-5.89773167990877,-13.232729172003697,-0.7924319476714019,-2.15429037486933,-0.571409300396996,2.0720063490656697,-0.0201032081820999,1.20355164553916,0.24901926900486102,-0.173302869362197,1.29912254236746,-0.22824708574839603,-0.271566091670566,1.9414629190705401,-1.87460821216059,1.0729118375914801,0.9664486001709409,0.30726881220827,-0.47320498735907396,-0.329072945650497,0.21669248693270396,0.31949134153311304,9.99,0
142429.0,-1.0069355848555401,0.578160723042874,0.7797377263033358,-1.1060190211565901,0.589519600317462,0.11508663105843599,0.0815306258875022,0.709000987122843,0.0628880818901753,-1.26944943344757,-0.138051710381755,0.7657727527869069,-0.47822351789991996,0.3751325606390061,-1.39518231206651,0.4869265117285229,-0.7911012551270791,0.241838614807383,0.0844473685020844,-0.22742827283540398,-0.24592681891456303,-0.940271639387245,0.00275812656302925,0.207745768025809,-0.295865097546904,-0.8822275758096241,0.0129925467281667,0.0339986621399961,0.76,0
42365.0,-0.431861786832045,0.44514525431283297,1.4512188976683602,-0.8143828246413479,0.338955971591531,-0.33572307435202003,0.7544869575846671,-0.154210931039824,0.16078684064680301,-0.424161794301968,0.589134012920319,0.630918587542063,-0.414034077599781,-0.281660011456739,-1.5162038402935,0.145075330838559,-0.7231375709981769,-0.109333689771378,0.0330129190654254,-0.137052699119806,-0.172823590258324,-0.267457166851237,-0.0799375573042222,0.0369772753913575,-0.113954561647012,0.257243348611983,-0.30197935437134105,-0.221839451196082,4.0,0
62325.0,1.17618135304198,0.134971822263091,0.38616177368790905,1.40017189332302,-0.255700002956931,-0.21301206718399399,-0.0277125238667335,0.0597188456663637,0.486666470288508,-0.0838907817652074,-0.7562092089593921,-0.155667189627772,-1.4202895743261001,0.320653309917168,0.0465578895285877,-0.663564018564516,0.337011535691522,-0.8214863079138921,-0.356970125445614,-0.28578653888019,-0.12049798662514,-0.158505320138458,-0.0408601822821766,0.0592731522936157,0.621987746840242,-0.30781169123599106,0.0326654208935565,0.0121616796282447,2.0,0
144416.0,1.96684436107068,-0.8450335498285949,-0.10728384487690701,-1.4871960475392199,-1.20451378703315,-0.599232015161999,-0.9499430922987729,0.0582693213888616,2.10103798385062,-0.8327180035322,1.2703313928450801,1.89641075336128,0.7415836466356229,-0.157737890107075,0.6999718691309049,-0.0540139988793079,-0.629008073715578,0.578434039287194,0.6931726882876329,-0.129977987659581,0.14226440792167902,0.676791614214364,0.24358622016417802,0.0605684355716291,-0.4013952208908971,-0.33340084650501195,0.057083968135894995,-0.0404535117723339,9.99,0
120748.0,1.80868075727961,-0.35461465907811895,-1.6942362738017198,0.586091980199379,0.174563115991662,-0.402958925278559,0.045298840298139006,-0.0753199351606581,0.5459412735182579,-0.349884819113819,0.999010057544782,0.9113104905320292,-0.109532059379225,-0.9965532134407379,-1.13369612454805,0.170995998518207,0.580765054755864,0.47931027737997295,0.210073713550618,0.0492610024005144,0.105209188510729,0.32168948046832396,-0.015277205462131,0.7460024978392109,0.0408433598223832,0.5716877034889599,-0.0737380586234145,-0.0266743096668976,104.0,0
120096.0,-1.30785586486322,-1.35841601354536,0.49388314166131103,-1.9359865793360502,0.718637746476403,1.9974377414654199,1.30323024766517,0.297772789367722,-1.17759256167029,-0.399618672504595,0.511588829304918,0.19921871584373002,-0.206390248439078,0.0915737145716895,-0.20896749012319896,-1.84957655193881,-0.20502765292970102,0.29623169722311704,-1.75139808304613,0.281810054133262,-0.517286987769866,-1.6071067021939098,0.9813524025820981,-1.13108397090894,-0.356389048599868,-0.899941930879952,-0.13639868771851998,-0.0738449770637372,352.75,0
67131.0,-1.42944236383603,1.5914808087399297,1.22214594897654,-0.84994466737347,0.39861654688951,-0.0145501059981746,1.0712313527989399,-2.72169542988863,2.02090676614143,3.06201925715995,0.7123803216415809,0.285980008650719,1.29216704019861,-2.00035957951281,1.61009885772345,-1.0167521423169101,-0.661169166143007,-1.06112734020212,0.338700404071223,0.30697280844930397,0.836771576904227,0.270857783691629,0.24941806044385,0.13751327195256197,-1.8237640314103503,0.420123470136142,-2.9109180192164703,-1.11998405413253,0.77,0
6692.0,-1.12252378468344,0.640559260072185,2.1259129694038896,2.1759705410067998,1.20423684357576,-0.41031123259383395,0.906032956932977,-0.545507988718844,0.7777632225190891,-0.456520833817377,0.403300556212621,-2.62975379606773,2.01268055569438,-0.6379080906023139,-2.00782890629422,0.41863623146129103,0.9874268215312021,0.16878651546647302,-1.4423392017474899,-0.11445266700886801,-0.380893374785974,-0.329314603465231,-0.503875643414587,0.282648412811651,0.6250240232818521,-0.0949567414573208,-0.380003808133112,-0.511500552611185,75.17,0
52171.0,-0.69888761912572,-4.26839492107004,-2.75067647842425,-0.718120512587533,0.5240866522747121,3.59864762682588,0.6828667802748599,0.410439294354008,-1.0695423791868701,0.16161779135534302,-0.48832596561365393,-0.136161791447983,0.351926793381752,0.404594464971318,0.279605391998625,-1.32586012735889,-0.155172549910502,1.26291685209084,-0.448219124361021,1.9035744184373102,0.17547790960989199,-1.5774902256939,-1.02662433221061,1.10918473166835,0.184155002990763,0.9877650470437671,-0.27738785660728305,0.185994091551012,1124.97,0
59375.0,-2.12181708682701,-0.7387372628338559,1.0256300802779998,0.660817250148375,1.07768903626307,-1.0815442264580999,-0.526090567074758,0.7768955525737808,-0.17475906267229002,-0.687130417468136,-0.23972629141599303,-0.44239777144355297,-2.86651733469294,1.0331103774723298,-1.3475313184256297,0.26880695406888394,-0.281224515766341,0.58846319095776,-0.14503614760872302,0.0257697812161376,0.14615397021185997,-0.3262061645573,-0.275637224664734,-0.0531737667089976,0.226375934226289,-0.509339929258058,-0.0161371969477632,-0.23110937748938198,1.0,0
167.0,-1.3290623698443702,1.95588981197388,1.11827516422729,2.31843190169554,1.58253723192548,0.38993661413791203,-1.28730616798389,-1.32391883251051,-1.05032135406851,2.03281200518216,0.37042569881878706,0.7334299312178392,1.20830136129523,0.18472643283072798,0.5503917868678221,0.43445692867724894,-0.598240410222463,0.533996189934571,1.41498004417875,0.20508347140988198,1.28696891827561,-1.2619797935056,-1.7328483813385098,-0.792373358337001,-0.7750376143569291,-0.0484433097173982,0.7831089144582289,0.404477745553409,5.42,0
157208.0,2.1150916998526696,0.406500078781385,-2.33654593238994,1.27694903850593,0.8589432943859949,-1.59660112052318,1.0703988271792901,-0.606693091208811,-0.174504754442894,0.41828873558520707,-1.1390610621708601,-0.271967580879945,-0.8984221511509201,1.03253118756901,-0.262601484454478,-0.79023299067037,-0.23067203349212698,-0.342721198634355,-0.228933745940148,-0.34991388903476395,0.28457791161882,1.00222512598954,-0.232568315444553,-0.0776649254265419,0.87865492711853,-0.185680664646484,-0.0578790930390454,-0.0819989130799867,1.0,0
73024.0,1.30010514263576,-0.8494551882959509,0.833856990297839,-0.793457999985999,-1.3751841798221,-0.22130392144107602,-1.1392170806906499,0.131259554402043,-0.546318682329727,0.782401804317657,0.983350119760765,-0.37634484204632795,-0.316741108507094,-0.144525991811521,0.508189089345539,1.80320243837672,-0.27840275948571996,-0.171109768753044,0.631220420175138,0.13062697040426,0.421564031594615,1.04446026361621,-0.17246451042617902,0.0439470985156394,0.410094511766068,-0.0477770446494604,0.0239954841361362,0.0160191079198353,39.99,0
2319.0,0.154567531461055,0.9413672479214251,1.4178225318877,1.05345019462044,0.0392781525411519,-0.7175228869280329,0.639908236663979,-0.35025417002171,-0.530297870620779,-0.00118427067086282,0.0396899193750124,-0.146550062708081,0.405655247066085,-0.5207749110090879,1.80195292031111,-0.319638944211661,0.48599111259582506,0.0181292395080712,1.5329947679261002,0.25135010074167696,-0.23449409503517699,-0.45177501891159294,0.0226088808149489,0.36248045419481395,-0.656059220815098,0.242236230324656,-0.0784161903490687,-0.137299597832344,0.89,0
32742.0,-0.675495037028828,-2.8640425977219803,-0.8177193532493899,1.2622697250913402,-1.09307099627889,-0.320750598041128,1.51505372259395,-0.39145810873672204,-0.25720626385061995,-0.589632018489961,0.125256629915145,0.6122166802564761,0.550947620517769,0.596122781707011,1.2764142604159598,0.0415405863618147,-0.0400523776695813,-1.18217634726025,-0.575277913477338,1.8949232674854197,0.12590860255112,-1.8929245889953699,-0.5770406258487211,0.10562291530249901,-0.35102437124960995,-0.100250462758452,-0.21916560023193402,0.18582887011127497,990.0,0
14483.0,1.17992851114313,-0.0715174661361093,0.8057181548362459,0.0351811067457808,-0.6487560286491949,-0.325058686013898,-0.5269615675482829,0.0696272389780042,1.5239938061972902,-0.436472106486525,2.68767063299521,-1.86751513056403,0.828380504616673,1.96191359861308,0.13824766880047398,0.258626971938609,0.516648446217201,-0.0676011084734646,-0.316324395426014,-0.18225710252975102,-0.19920823397922896,-0.36083945167714904,0.15792998214905202,0.19126928631008,-0.0641503357377388,0.8683773522312221,-0.0901961214158173,-0.009855478288853059,4.9,0
37321.0,1.07741219038726,-0.391554068534725,1.28605295356143,0.7668892397741499,-1.11735989540674,0.323514977662701,-0.9250647941709559,0.44960820111234906,0.9352203869069499,-0.0614363817587077,1.05305453029029,0.293083408753266,-1.95683664491372,0.20096553864871497,-0.0601107162663033,0.0942204102069401,0.0342722345558218,-0.0280975711319817,-0.174241490627105,-0.245368565914073,-0.019673596144167,0.0422895986448348,0.0946675550630948,0.209094078241959,0.0606006634541514,0.322730290863094,0.0175423098671562,0.011876750879408,10.0,0
65306.0,-0.32295876074041197,0.750867607324872,1.5084719511817601,1.4200927625071103,-0.0586065546652993,-0.5033361980247101,0.47669177007600605,0.0495178081047731,-0.0895192307913273,-0.18545459682257298,-1.21607656963027,-1.04183781415695,-2.22068229014639,0.442814317314466,0.19001946025645103,-0.825488928295146,0.47584631486066603,0.0347358496246706,1.1304287096621999,-0.0911851609160857,-0.0319704286788561,-2.48541347170061e-05,-0.153290334379337,0.356243761353544,-0.149312391319916,-0.263952756724902,0.153926024336968,0.143373015665521,5.46,0
162665.0,1.88492197564327,-0.5063915390252489,0.360856749142123,1.2141440022398502,-0.968029199715548,0.446489989877918,-1.24884833578414,0.409980170671705,1.36783164959147,0.33720148604042605,0.180827718775925,0.26277797367871,-1.0772200283325901,0.0304983789857029,0.333599460747601,1.03266080937002,-1.11095499541209,1.2859652007004598,-0.5092495374234289,-0.31084514446932,0.27312333180489,0.914264451542096,0.16812923018470097,-0.44834565442046204,-0.34960783270378903,-0.576513005099631,0.0881643841423497,-0.0334394714918108,2.99,0
163666.0,-0.569160480829398,0.833602593508205,2.17859549341241,-0.36706166537765994,-0.0690399727195046,-0.324777070860411,0.596213224195121,-0.0872801116570689,0.45289277742106393,-0.5595391792569621,-0.7404494316103509,-0.4401893083736961,-0.67860557757664,-0.0790952215047435,1.4663353572483502,-0.279461960282867,-0.34191941952085897,0.23227081357784599,0.644590172696782,0.17597510500735503,-0.215306268674451,-0.298150792132364,-0.308513903622147,-0.0774347701563406,0.31017966174980105,-0.666112481638734,0.19154600663796398,-0.0810015191428835,1.0,0
132876.0,1.5998409151510302,-2.40018032151026,-2.00746634434767,-1.3070498459553401,-1.05905030770528,-0.6721483061679601,-0.146397489464047,-0.41087120096007007,-1.57055211822164,1.42222809911892,-1.0589289476964499,-0.9248455705791641,0.19964758330717,-0.0345838192463715,-0.324404208171511,-0.856399196814183,0.677707040301106,-0.42467957434664505,-0.0694693710853318,0.335975888314531,-0.0828943518467164,-0.64230948954761,-0.0648434361636182,0.587946074273447,-0.199790394050103,-0.300694189677151,-0.0938727535389343,0.0115290588724681,398.72,0
41163.0,0.6516687227649589,-2.37456908256718,-0.108174150824652,-1.1562217375088601,-1.7334577280821397,-0.177937463706633,-0.529064435557647,-0.0310384277704945,-2.06821264099329,1.40497642785043,1.2996588030556,-0.643466104676625,-0.6600637354039499,0.290259589276555,0.23877076859523397,-0.42458284313178,0.640435857845049,0.0386571880948967,-0.33969326323884097,0.404349385279511,-0.0384221867378761,-0.721591283017945,-0.217059009890176,-0.0360987565938994,0.0159909194209657,-0.366137702528414,-0.0463976831852363,0.0762606847745185,419.96,0
59186.0,-2.2825813383685802,1.30466404987926,0.759976996867197,-1.85536625095604,-1.75154553788008,-1.03550397725987,-1.01945520847073,1.48405371559324,-1.44885082080493,0.184014962146489,0.790573070476855,-0.5395978085425471,-1.6562282425769,1.01799486147363,-0.391854372964365,1.91717190850705,0.42014143668169496,-0.77503907406127,0.24905438359290696,0.0064136613799248,0.00340054935521414,-0.44643915548000795,0.0635870684872433,0.45254879666962294,0.36979958700851895,-0.552848685449557,0.1196986812146,-7.99795557516747e-05,3.58,0
158856.0,-3.41127705317985,-1.69927925930832,0.612318454740519,0.33444363796950205,-0.8930664866747159,-0.517296460191139,-0.235027032489526,0.625258307706705,0.961092771764367,-0.7240230220948829,-1.64602736877724,-0.9871029772134471,-1.9993777301042,0.32059031427132,0.635271444510216,0.9346114982443091,-0.316353788067321,0.40226042890515296,-0.258385738987739,-1.1949349126175302,-0.15754213973452402,0.237401718464115,0.6110455005616279,0.00403601885272892,-0.5376997331993629,0.153682272549505,0.0820366827463306,-1.23725401596837,46.07,0
144207.0,2.05990750088598,-0.006357366024701479,-1.0800158470333299,0.384923451789314,-0.0123298460655142,-1.07154871697025,0.21753916413257302,-0.34604638746948196,0.434192054031474,0.0436725142146237,-0.62899363221646,0.824125385253282,0.8034496056870151,0.13125321624537598,0.0122677971003421,-0.177596985031764,-0.29909372070437396,-1.02537490541382,0.0960135975937882,-0.182584969405936,-0.27991787523321504,-0.6282991410418821,0.329899863240241,-0.0637955039013473,-0.279122872417846,0.20303487623816396,-0.0627772074680521,-0.0597288991968555,1.29,0
146619.0,2.05980716152012,-1.1457092917492901,0.11843028231878999,-0.473203149950524,-1.3498481052575901,0.318802964597378,-1.53354295843661,0.14756298061986,0.409105678618623,0.74510429918632,-1.31066573477548,0.29808654839243,1.43195355714044,-0.8134474578636609,0.7801825275670748,-0.5989476886476031,-0.6530866168496179,1.72451935015857,-1.1290323315515902,-0.439570720783266,-0.157050017150718,0.15516823557716197,0.301484274562058,0.501236537553125,-0.60335393558971,0.604611723797335,0.0251781069111734,-0.0202631019506081,31.02,0
138257.0,1.9960015571876397,0.0322948669573856,-1.85277105661501,0.369270579099155,0.278072965735511,-1.0296459975730001,0.139182455512255,-0.18959863457505902,0.469823578827767,-0.289119310088233,0.9298894958222729,0.23013136764474998,-0.8138890807751701,-0.39020155287460206,0.30945185722214696,0.531690885792261,0.0751664759362122,1.19988391937965,-0.0239422774235773,-0.192901968313387,0.22988066118772102,0.719755353418269,-0.0813393832945817,-0.420141363239386,0.23158542029878895,-0.100694525718922,-0.0156711582869906,-0.042587567861378996,24.32,0
134752.0,1.9657132517767502,-1.54718012509716,0.16926305729038196,-0.870252296289871,-1.7775803730701398,0.083687793031904,-1.74396019522739,0.281909900166734,0.5499470183766939,0.858500641755749,0.36355810636138597,-0.45112591452769,-0.705890986386697,-0.461917716108246,0.0984556277727721,2.01572845810958,-0.41152876523122206,0.0682328379318618,0.568681959059965,0.071390290608676,0.48514653297992205,1.2668812796913,0.0991973844005465,-0.327422094224417,-0.469971965978491,-0.0955337301504834,0.0322080351121843,-0.0353987100336268,76.0,0
78294.0,1.2576966108302199,0.326182312672274,0.29821990019699796,0.6969792481575251,-0.409354545043609,-1.08393081020495,0.0564164122124394,-0.179198180387684,0.0976864697900546,-0.26962466488362496,-0.13927495816118202,0.006344209694218721,-0.20421687932933602,-0.20213325449784397,1.14099312794791,0.498522947627584,0.0193390194576166,-0.24668657729698001,-0.195288589330406,-0.11013318578250399,-0.29307927851558696,-0.864623745724597,0.13532574421305302,0.333552522494044,0.201853173042461,0.0959392169807751,-0.0257139699037353,0.0297453702081819,0.89,0
48759.0,-1.4550904368125002,1.74537074953104,0.393813997450836,0.37054213587013296,0.41920381383609495,0.5471015626902439,-0.058742070097061,-0.47635334222171904,-0.677754922029546,0.28251850924267896,0.026790151389016,0.8107360577498199,1.12396837473364,0.39428399055204794,0.432758156506676,0.41833287216729104,-0.818827332686024,0.9361213068149861,1.24003038275682,-0.251397801272607,0.9205434057453199,-0.14831376581372302,-0.18881659840301604,-1.03378412093685,-0.0914658875931876,-0.40989687734868296,-0.612490513073797,0.083665293318353,5.0,0
138529.0,2.0399727275682698,-1.44435549403559,-1.97341511411403,-1.8576939900783798,1.2508264995681002,3.68572569016949,-1.55406779215044,0.9388998374733549,-0.0372165369747482,0.7299815760754208,-0.0463193029540349,-0.423925541176542,0.13668657414612598,-0.29053159211935803,0.5893651190497429,1.07972819139068,0.0479958157786507,-1.27227825739595,0.29982820376883695,0.165531193390702,0.35590061717892296,0.8739887540850609,0.12438116669900098,0.7444274238409191,-0.13151555918657598,-0.0733002991198303,0.0195407999630236,-0.0443903752106163,69.0,0
144121.0,-1.01858463404203,-0.0981000982952085,1.18060833183643,-3.05273738949516,-0.8262045733834441,-0.329923308975065,-0.542484133348001,0.47952157328705797,-2.18146126730333,0.342349747790761,-1.4762426556251698,-1.08746704049584,0.46402390556313106,-0.440368855816473,-0.649731628683037,-0.10152995904407401,0.326675103120344,0.200713006220983,-0.746829723587128,-0.23929761560602103,-0.151375835458092,-0.157415645079374,-0.276186057594086,0.63608382889804,0.72145388082406,-0.147002226648212,0.148158140652452,0.0362456191110571,21.6,0
85096.0,1.30237796508637,-0.606529308236609,-0.681986192919261,-1.9046033962221203,1.3266231068468501,3.43631244725031,-1.14512682747431,0.9591472620923409,1.67130156362918,-1.02294602983554,-0.19142297265161498,0.6310273414871078,0.0319072703534055,-0.0314253812628428,1.44662697638966,-0.12182037858308699,-0.651405237009102,0.6179704765287819,0.927600044556072,0.0057566554189328704,-0.0642082814806287,-0.0805870774450856,-0.0729910792746877,1.01813597043583,0.6635747724804879,-0.671322844293718,0.0968009452278396,0.0286968782920849,1.0,0
80227.0,0.9992313982536569,0.16154293400735903,-0.0798985893823692,1.04159201954747,0.325852604645328,-0.051701021326539004,0.474910010288752,-0.0521017390478146,-0.6691415628369439,0.10721412744921699,1.48091241989826,1.41446961873436,0.815303115845975,0.584659247264882,0.202708589065077,-0.0293487971166183,-0.494446080792615,-0.6216920841541489,-0.130124588563013,0.0924785726463383,-0.24020891157283203,-0.897448818688665,0.00553800718994927,-0.328989689873836,0.373484883391302,-0.675501100447283,-0.000611235827785478,0.0244985747072697,101.5,0
78823.0,-0.735559310153825,0.459685502847624,2.09309403937442,1.0152577370340699,0.159730666109228,0.37107043753213703,0.36481572115320704,-3.39782445254039e-05,-0.0860651680952653,0.126877593682254,1.50907512765681,1.14646546663782,0.15686043731042099,-0.325767979016709,-0.32388241257352396,-0.749078069534928,0.0991862945881504,-0.431016121395974,0.732604378532653,-0.106437565343503,-0.252723756519976,-0.31130012670540197,0.202871232546985,0.20797072142496,-0.113774396479843,-0.597623529079245,-0.28577645115151,-0.258780120949989,12.99,0
114710.0,-0.0841888649653618,0.388968888458866,0.0142931111919537,-0.940060698192116,1.1548349767910602,1.2411202049696002,0.41764682524339103,0.40806765949811397,0.14192728420133702,-0.5108344585086351,0.387755184616576,0.487441312727165,-0.8100000328260679,0.20493525875322602,-0.8522999448624871,-0.8798666456782309,0.201207720034079,-1.0372582917472,-0.561900155285535,-0.31038715489569607,0.23310364133703998,0.8962570847090301,-0.20428733239007196,-1.57019388415489,-0.38480183380822397,0.7781180085422471,-0.0906925490323537,-0.005200124991463179,2.49,0
156883.0,-0.256853981659108,0.9079777796861179,-0.782154402840992,0.0353562086492369,-0.186076639669966,-1.2537547422953401,0.973468068956606,0.173640833426927,-0.603113488833931,-1.1545513170461001,1.55654832046565,0.7279035326648929,-0.14081702878968,-0.35919572125818106,-0.0838882883367554,0.256120105608967,0.627569583209323,1.1340601627425,-0.15825418383651998,0.0202963660559269,0.49727155302471504,1.1977865085332,0.194104775861685,0.461159308071736,-0.398182528586309,-0.21141094428946902,-0.0445936640736612,0.045128775156569,123.99,0
